id,country,grant_year,year_actual,cowcode,grant,recipient,subgrantee,prevention,protection,prosecution,research,amount,region1,region2,recipient_type
2350,Moldova,2002,2002-01-01,359,1.0,CONNECT,NA,1.0,1.0,0.0,0.0,NA,NA,NA,NPO
2351,Moldova,2003,2003-01-01,359,1.0,IOM,NA,0.0,1.0,0.0,0.0,125e3,NA,NA,IGO
2352,Moldova,2003,2003-01-01,359,1.0,Interaction,NA,1.0,0.0,0.0,0.0,5900.0,NA,NA,NGO
2353,Moldova,2003,2003-01-01,359,1.0,Civic Initiative Women's Organization of Moldova,NA,1.0,0.0,0.0,0.0,5050.0,NA,NA,NPO
2354,Moldova,2003,2003-01-01,359,1.0,CMB Training Center,NA,1.0,0.0,0.0,0.0,5e3,NA,NA,NGO
2355,Moldova,2003,2003-01-01,359,1.0,"UNDP, La Strata",NA,1.0,1.0,0.0,0.0,19e4,NA,NA,IGO
2356,Moldova,2003,2003-01-01,359,1.0,OPDAT,NA,0.0,0.0,1.0,0.0,25e3,NA,NA,Government
2357,Moldova,2004,2004-01-01,359,1.0,DOJ/OPDAT,NA,0.0,0.0,1.0,0.0,445e3,NA,NA,Government
2358,Moldova,2004,2004-01-01,359,1.0,IOM,NA,1.0,1.0,0.0,0.0,11e4,NA,NA,IGO
2359,Moldova,2004,2004-01-01,359,1.0,Catholic Relief Services,NA,1.0,1.0,0.0,0.0,125e4,NA,NA,NPO
2360,Moldova,2004,2004-01-01,359,1.0,WINROCK International,NA,1.0,1.0,0.0,0.0,15e5,NA,NA,NPO
2361,Moldova,2004,2004-01-01,359,1.0,"UNDP, local NGOs",NA,1.0,1.0,0.0,0.0,2e6,NA,NA,IGO
2362,Moldova,2004,2004-01-01,359,1.0,Center for Prevention of Trafficking in Women,NA,1.0,1.0,1.0,0.0,17e4,NA,NA,NGO
2363,Moldova,2005,2005-01-01,359,1.0,CPTW,NA,1.0,1.0,1.0,0.0,17e4,NA,NA,NGO
2364,Moldova,2005,2005-01-01,359,1.0,Embassy/State,NA,1.0,1.0,1.0,0.0,19e5,NA,NA,Government
2365,Moldova,2005,2005-01-01,359,1.0,Winrock,NA,1.0,1.0,0.0,0.0,785875.0,NA,NA,NPO
2366,Moldova,2006,2006-01-01,359,1.0,IOM,NA,1.0,1.0,0.0,1.0,35e4,NA,NA,IGO
2367,Moldova,2006,2006-01-01,359,1.0,UNDP,NA,0.0,1.0,0.0,0.0,9e5,NA,NA,IGO
2368,Moldova,2007,2007-01-01,359,1.0,WINROCK International,NA,1.0,1.0,0.0,0.0,756e3,NA,NA,NPO
2369,Moldova,2008,2008-01-01,359,1.0,"Winrock International, UNDP",NA,1.0,1.0,0.0,0.0,645240.0,NA,NA,IGO
2370,Moldova,2009,2009-01-01,359,1.0,La Strada,NA,1.0,1.0,1.0,0.0,32e4,NA,NA,NPO
2371,Moldova,2009,2009-01-01,359,1.0,WINROCK International,NA,1.0,1.0,0.0,0.0,351e3,NA,NA,NPO
2372,Moldova,2010,2010-01-01,359,1.0,IOM,NA,1.0,0.0,1.0,0.0,5e5,NA,NA,IGO
2373,Moldova,2010,2010-01-01,359,1.0,UNDP,NA,1.0,1.0,1.0,1.0,3e5,NA,NA,IGO
2374,Moldova,2010,2010-01-01,359,1.0,DOJ/OPDAT and ABA,NA,0.0,1.0,1.0,0.0,35e4,NA,NA,Government
2375,Moldova,2011,2011-01-01,359,1.0,American Center for International Labor Solidarity (ACILS),NA,1.0,1.0,0.0,0.0,5e5,NA,NA,NPO
2376,Moldova,2012,2012-01-01,359,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2377,Moldova,2013,2013-01-01,359,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2378,Moldova,2014,2014-01-01,359,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2379,Mongolia,2001,2001-01-01,712,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2380,Mongolia,2002,2002-01-01,712,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2381,Mongolia,2003,2003-01-01,712,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2382,Mongolia,2004,2004-01-01,712,1.0,The Asia Foundation,NA,1.0,0.0,0.0,0.0,212144.0,NA,NA,NPO
2383,Mongolia,2005,2005-01-01,712,1.0,"ILO, International Program on the Elimination of Child Labor",NA,1.0,0.0,0.0,0.0,29e5,NA,Southern Africa,IGO
2384,Mongolia,2006,2006-01-01,712,1.0,IOM,NA,1.0,1.0,0.0,1.0,25e4,NA,NA,IGO
2385,Mongolia,2007,2007-01-01,712,1.0,Ms. Unurtsetseg Tsdev,IIE - Humphrey,1.0,1.0,0.0,0.0,65e3,NA,NA,Academic Fellowship
2386,Mongolia,2007,2007-01-01,712,1.0,TAF,NA,1.0,1.0,1.0,0.0,3e5,NA,NA,NPO
2387,Mongolia,2007,2007-01-01,712,1.0,IOM,NA,1.0,1.0,0.0,1.0,225e3,NA,Africa Regional,IGO
2388,Mongolia,2008,2008-01-01,712,1.0,IOM,NA,1.0,1.0,0.0,1.0,15e4,NA,NA,IGO
2389,Mongolia,2009,2009-01-01,712,1.0,American Bar Association Fund for Justice and Education,NA,1.0,1.0,1.0,0.0,465e3,NA,NA,NGO
2390,Mongolia,2009,2009-01-01,712,1.0,The Asia Foundation,NA,0.0,0.0,1.0,0.0,509400.0,NA,NA,NPO
2391,Mongolia,2009,2009-01-01,712,1.0,IOM,NA,0.0,0.0,1.0,0.0,145e3,NA,NA,IGO
2392,Mongolia,2010,2010-01-01,712,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2393,Mongolia,2011,2011-01-01,712,1.0,IOM,NA,0.0,1.0,0.0,0.0,141520.0,NA,NA,IGO
2394,Mongolia,2011,2011-01-01,712,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2395,Mongolia,2012,2012-01-01,712,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2396,Mongolia,2013,2013-01-01,712,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2397,Mongolia,2014,2014-01-01,712,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2398,Montenegro,2001,2001-01-01,NA,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2399,Montenegro,2002,2002-01-01,NA,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2400,Montenegro,2003,2003-01-01,NA,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2401,Montenegro,2004,2004-01-01,NA,1.0,"U.S. Department of Justice, Resident Legal Advisor",NA,1.0,1.0,1.0,0.0,2e5,NA,NA,Government
2402,Montenegro,2004,2004-01-01,NA,1.0,"DOJ/ICITAP, DOJ/OPDAT",NA,1.0,1.0,1.0,0.0,33e4,NA,NA,Government
2403,Montenegro,2004,2004-01-01,NA,1.0,DOJ/ICITAP,NA,1.0,1.0,1.0,0.0,4e5,NA,NA,Government
2404,Montenegro,2005,2005-01-01,NA,1.0,Independent Broadcasting Company Radio Elita',NA,1.0,0.0,0.0,0.0,5e3,NA,Mekong Region,Neither
2405,Montenegro,2005,2005-01-01,NA,1.0,IOM,NA,0.0,1.0,0.0,0.0,1e5,NA,NA,IGO
2406,Montenegro,2006,2006-01-01,NA,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,Mekong Region,
2407,Montenegro,2007,2007-01-01,NA,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2408,Montenegro,2008,2008-01-01,NA,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2409,Montenegro,2009,2009-01-01,NA,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2410,Montenegro,2010,2010-01-01,NA,1.0,Fair Fund,NA,1.0,1.0,1.0,0.0,15e4,NA,NA,NGO
2411,Montenegro,2011,2011-01-01,NA,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2412,Montenegro,2012,2012-01-01,NA,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2413,Montenegro,2013,2013-01-01,NA,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2414,Montenegro,2014,2014-01-01,NA,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2415,Morocco,2001,2001-01-01,600,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2416,Morocco,2002,2002-01-01,600,1.0,2 Individuals,NA,1.0,0.0,0.0,0.0,NA,NA,NA,Individual
2417,Morocco,2003,2003-01-01,600,1.0,INSAF,NA,0.0,1.0,0.0,0.0,5e4,NA,NA,Neither
2418,Morocco,2004,2004-01-01,600,1.0,"Ministry of Interior, Morocco",NA,0.0,0.0,1.0,0.0,1e5,NA,NA,Government
2419,Morocco,2005,2005-01-01,600,1.0,UNICEF,Moroccan League for the Protection of Children,0.0,1.0,1.0,0.0,69720.0,NA,NA,IGO
2420,Morocco,2005,2005-01-01,600,1.0,UNICEF,Bayti (My Home),0.0,1.0,1.0,0.0,113624.0,NA,NA,IGO
2421,Morocco,2006,2006-01-01,600,1.0,IOM,NA,1.0,1.0,0.0,0.0,5e4,NA,NA,IGO
2422,Morocco,2007,2007-01-01,600,1.0,Management Systems International (MSI),NA,1.0,1.0,0.0,0.0,3e6,NA,NA,Private Firm
2423,Morocco,2008,2008-01-01,600,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2424,Morocco,2009,2009-01-01,600,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2425,Morocco,2010,2010-01-01,600,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2426,Morocco,2011,2011-01-01,600,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2427,Morocco,2012,2012-01-01,600,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2428,Morocco,2013,2013-01-01,600,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2429,Morocco,2014,2014-01-01,600,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2430,Mozambique,2001,2001-01-01,541,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2431,Mozambique,2002,2002-01-01,541,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2432,Mozambique,2003,2003-01-01,541,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2433,Mozambique,2004,2004-01-01,541,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2434,Mozambique,2005,2005-01-01,541,1.0,AF/EX,Institute for Civic Education,0.0,0.0,1.0,0.0,12e3,NA,NA,NPO
2435,Mozambique,2005,2005-01-01,541,1.0,IOM,NA,1.0,0.0,0.0,0.0,11e4,NA,NA,IGO
2436,Mozambique,2005,2005-01-01,541,1.0,American Institutes for Research,NA,1.0,0.0,0.0,0.0,3e6,NA,NA,NPO
2437,Mozambique,2005,2005-01-01,541,1.0,Chemonics,NA,1.0,0.0,1.0,0.0,25e4,NA,NA,Private Firm
2438,Mozambique,2006,2006-01-01,541,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2439,Mozambique,2007,2007-01-01,541,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2440,Mozambique,2008,2008-01-01,541,1.0,Rede Came,NA,0.0,0.0,1.0,0.0,3e5,NA,NA,NGO
2441,Mozambique,2009,2009-01-01,541,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2442,Mozambique,2010,2010-01-01,541,1.0,MOZ Police,NA,1.0,1.0,0.0,0.0,4e4,NA,NA,Government
2443,Mozambique,2011,2011-01-01,541,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2444,Mozambique,2012,2012-01-01,541,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2445,Mozambique,2013,2013-01-01,541,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2446,Mozambique,2014,2014-01-01,541,1.0,International Organization for Migration (IOM),NA,0.0,1.0,1.0,0.0,75e4,NA,NA,IGO
2447,Namibia,2001,2001-01-01,565,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2448,Namibia,2002,2002-01-01,565,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2449,Namibia,2003,2003-01-01,565,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2450,Namibia,2004,2004-01-01,565,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2451,Namibia,2005,2005-01-01,565,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2452,Namibia,2006,2006-01-01,565,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2453,Namibia,2007,2007-01-01,565,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2454,Namibia,2008,2008-01-01,565,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2455,Namibia,2009,2009-01-01,565,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2456,Namibia,2010,2010-01-01,565,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2457,Namibia,2011,2011-01-01,565,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2458,Namibia,2012,2012-01-01,565,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2459,Namibia,2013,2013-01-01,565,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2460,Namibia,2014,2014-01-01,565,1.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2461,Nepal,2001,2001-01-01,790,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2462,Nepal,2002,2002-01-01,790,1.0,UNICEF,NGO Consortium,0.0,0.0,1.0,0.0,NA,NA,NA,IGO
2463,Nepal,2002,2002-01-01,790,1.0,Daywalka Foundation (Kathmandu),NA,0.0,0.0,1.0,0.0,NA,NA,NA,NGO
2464,Nepal,2002,2002-01-01,790,1.0,UNICEF,Nepali NGO Consortium,1.0,1.0,0.0,0.0,NA,NA,NA,IGO
2465,Nepal,2002,2002-01-01,790,1.0,Daywalka Foundation,NA,1.0,1.0,1.0,0.0,NA,NA,NA,NGO
2466,Nepal,2002,2002-01-01,790,1.0,Individual,NA,1.0,0.0,0.0,0.0,NA,NA,NA,Individual
2467,Nepal,2002,2002-01-01,790,1.0,"The Asia Foundation, World Education, Center for Development and Population Activities",NA,1.0,1.0,0.0,0.0,NA,NA,NA,NPO
2468,Nepal,2002,2002-01-01,790,1.0,World Education,NA,1.0,0.0,0.0,0.0,NA,NA,NA,NPO
2469,Nepal,2003,2003-01-01,790,1.0,UNICEF,NA,1.0,1.0,1.0,0.0,28e4,NA,NA,IGO
2470,Nepal,2003,2003-01-01,790,1.0,DOJ/OPDAT,NA,0.0,1.0,1.0,0.0,63957.0,NA,NA,Government
2471,Nepal,2003,2003-01-01,790,1.0,The Asia Foundation,NA,1.0,1.0,0.0,0.0,128210.0,NA,NA,NPO
2472,Nepal,2004,2004-01-01,790,1.0,"The Asia Foundation, ABC Nepal, Center for Legal Research and Resource Development (CeLRRD), Maiti Nepal, NGO Federation, Women Rehabilitation Center (WOREC), Nepal Community Development Center (NCDC), Health, Environmental Conservation & Rural Development Service Nepal (HERDES)",NA,1.0,1.0,0.0,0.0,4e5,NA,NA,NPO
2473,Nepal,2005,2005-01-01,790,1.0,USAID,Women for Human Rights,1.0,1.0,0.0,0.0,70385.0,NA,NA,IGO
2474,Nepal,2005,2005-01-01,790,1.0,IOM,Daywalka Foundation,1.0,1.0,1.0,0.0,159140.0,NA,NA,IGO
2475,Nepal,2005,2005-01-01,790,1.0,USAID,"Ministry of Women, Children and Social Welfare",1.0,1.0,0.0,0.0,18e4,NA,NA,IGO
2476,Nepal,2005,2005-01-01,790,1.0,World Education,NA,1.0,0.0,0.0,0.0,35e5,NA,NA,NPO
2477,Nepal,2006,2006-01-01,790,1.0,"ILO, International Program on the Elimination of Child Labor",NA,1.0,0.0,0.0,0.0,2e6,NA,NA,IGO
2478,Nepal,2007,2007-01-01,790,1.0,World Education,NA,1.0,1.0,0.0,0.0,345e3,NA,NA,NPO
2479,Nepal,2007,2007-01-01,790,1.0,Daywalka Foundation,NA,0.0,1.0,1.0,0.0,185360.0,NA,NA,NGO
2480,Nepal,2007,2007-01-01,790,1.0,Daywalka Foundation,NA,0.0,1.0,1.0,0.0,28e4,NA,NA,NGO
2481,Nepal,2007,2007-01-01,790,1.0,Nepal Institute of Developmental Studies (Ganesh),NA,0.0,0.0,0.0,1.0,9500.0,NA,NA,NGO
2482,Nepal,2007,2007-01-01,790,1.0,Save the Children,Maiti Nepal,1.0,1.0,0.0,0.0,196750.0,NA,NA,NGO
2483,Nepal,2008,2008-01-01,790,1.0,Pourakhi,NA,0.0,1.0,0.0,0.0,1e5,NA,NA,NGO
2484,Nepal,2008,2008-01-01,790,1.0,TAF,NA,0.0,0.0,1.0,0.0,235e3,NA,NA,NPO
2485,Nepal,2009,2009-01-01,790,1.0,"World Education, Terre des Hommes Foundation",NA,1.0,1.0,0.0,1.0,4248224.0,NA,NA,NPO
2486,Nepal,2009,2009-01-01,790,1.0,Emma Condon,US Fulbright Student,0.0,0.0,0.0,1.0,14500.0,NA,NA,Academic Fellowship
2487,Nepal,2009,2009-01-01,790,1.0,American Bar Association,NA,1.0,0.0,1.0,0.0,415e3,NA,NA,NGO
2488,Nepal,2009,2009-01-01,790,1.0,TAF,NA,0.0,0.0,1.0,0.0,207500.0,NA,NA,NPO
2489,Nepal,2010,2010-01-01,790,1.0,Friends of Maiti Nepal,NA,1.0,1.0,0.0,1.0,5e5,NA,NA,NPO
2490,Nepal,2010,2010-01-01,790,1.0,Fulbright US Student,NA,1.0,0.0,0.0,1.0,14500.0,NA,NA,Academic Fellowship
2491,Nepal,2010,2010-01-01,790,1.0,Humphrey Fellow/IIE,NA,1.0,1.0,0.0,1.0,7e4,NA,NA,Academic Fellowship
2492,Nepal,2010,2010-01-01,790,1.0,TAF,NA,1.0,1.0,1.0,0.0,1465e3,NA,NA,NPO
2493,Nepal,2011,2011-01-01,790,1.0,American Bar Association Fund for Justice and Education,NA,0.0,0.0,1.0,0.0,2e5,NA,NA,NGO
2494,Nepal,2011,2011-01-01,790,1.0,TAF,NA,0.0,0.0,1.0,0.0,15e4,NA,NA,NPO
2495,Nepal,2012,2012-01-01,790,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2496,Nepal,2013,2013-01-01,790,1.0,See South and Central Asia,NA,NA,NA,NA,NA,0.0,NA,NA,
2497,Nepal,2014,2014-01-01,790,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2498,Netherlands,2001,2001-01-01,210,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2499,Netherlands,2002,2002-01-01,210,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2500,Netherlands,2003,2003-01-01,210,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2501,Netherlands,2004,2004-01-01,210,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2502,Netherlands,2005,2005-01-01,210,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2503,Netherlands,2006,2006-01-01,210,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2504,Netherlands,2007,2007-01-01,210,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2505,Netherlands,2008,2008-01-01,210,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2506,Netherlands,2009,2009-01-01,210,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2507,Netherlands,2010,2010-01-01,210,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2508,Netherlands,2011,2011-01-01,210,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2509,Netherlands,2012,2012-01-01,210,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2510,Netherlands,2013,2013-01-01,210,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2511,Netherlands,2014,2014-01-01,210,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2512,NewZealand,2001,2001-01-01,920,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2513,NewZealand,2002,2002-01-01,920,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2514,NewZealand,2003,2003-01-01,920,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2515,NewZealand,2004,2004-01-01,920,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2516,NewZealand,2005,2005-01-01,920,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2517,NewZealand,2006,2006-01-01,920,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2518,NewZealand,2007,2007-01-01,920,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2519,NewZealand,2008,2008-01-01,920,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2520,NewZealand,2009,2009-01-01,920,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2521,NewZealand,2010,2010-01-01,920,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2522,NewZealand,2011,2011-01-01,920,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2523,NewZealand,2012,2012-01-01,920,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2524,NewZealand,2013,2013-01-01,920,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2525,NewZealand,2014,2014-01-01,920,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2526,Nicaragua,2001,2001-01-01,93,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2527,Nicaragua,2002,2002-01-01,93,1.0,Johns Hopkins University and the Protection Project,NA,1.0,0.0,0.0,0.0,NA,NA,NA,NGO
2528,Nicaragua,2003,2003-01-01,93,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2529,Nicaragua,2004,2004-01-01,93,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2530,Nicaragua,2005,2005-01-01,93,1.0,NAS,Casa Alianza,1.0,1.0,0.0,0.0,138320.0,NA,NA,Government
2531,Nicaragua,2006,2006-01-01,93,1.0,IOM,NA,1.0,0.0,0.0,0.0,201438.0,NA,NA,IGO
2532,Nicaragua,2007,2007-01-01,93,1.0,DOJ/OPDAT,NA,0.0,0.0,1.0,0.0,84170.0,NA,NA,Government
2533,Nicaragua,2007,2007-01-01,93,1.0,IOM,NA,1.0,0.0,0.0,0.0,2001.0,NA,NA,IGO
2534,Nicaragua,2008,2008-01-01,93,1.0,Casa Alianza,NA,0.0,1.0,1.0,0.0,28e4,NA,NA,NPO
2535,Nicaragua,2008,2008-01-01,93,1.0,"American Institutes for Research, Asociacion de Educacion y Comunicacion La Cucumelca, and Instituto de Promocion Humana de Somoto",NA,1.0,1.0,0.0,1.0,5e6,NA,NA,NPO
2536,Nicaragua,2008,2008-01-01,93,1.0,IOM,NA,1.0,1.0,0.0,1.0,75e3,NA,NA,IGO
2537,Nicaragua,2009,2009-01-01,93,1.0,Chinandega Women's Association,NA,1.0,1.0,0.0,0.0,228e3,NA,NA,Neither
2538,Nicaragua,2009,2009-01-01,93,1.0,IOM,NA,1.0,1.0,0.0,1.0,18e4,NA,NA,IGO
2539,Nicaragua,2010,2010-01-01,93,1.0,Save the Children Federation,NA,1.0,0.0,1.0,0.0,4e5,NA,NA,NGO
2540,Nicaragua,2011,2011-01-01,93,1.0,Associacion Casa Alianza Nicaragua,NA,1.0,1.0,0.0,0.0,198e3,NA,NA,NPO
2541,Nicaragua,2011,2011-01-01,93,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2542,Nicaragua,2012,2012-01-01,93,1.0,Casa Alianza,NA,1.0,0.0,0.0,0.0,55e4,NA,NA,NPO
2543,Nicaragua,2013,2013-01-01,93,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2544,Nicaragua,2014,2014-01-01,93,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2545,Niger,2001,2001-01-01,436,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2546,Niger,2002,2002-01-01,436,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2547,Niger,2003,2003-01-01,436,1.0,UN,"NGO � ANDDH, the Ministry of Social Development/Department of Child Protection, and the Direction of the Judicial Police (all from the Government of Niger)",1.0,1.0,1.0,0.0,224e3,NA,NA,IGO
2548,Niger,2004,2004-01-01,436,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2549,Niger,2005,2005-01-01,436,1.0,UNICEF,ANDDH,0.0,1.0,0.0,0.0,1e5,NA,NA,IGO
2550,Niger,2005,2005-01-01,436,1.0,AF/EX,Caritas,0.0,1.0,1.0,1.0,13e3,NA,NA,NPO
2551,Niger,2006,2006-01-01,436,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2552,Niger,2007,2007-01-01,436,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2553,Niger,2008,2008-01-01,436,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2554,Niger,2009,2009-01-01,436,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2555,Niger,2010,2010-01-01,436,1.0,IOM,NA,0.0,0.0,1.0,0.0,35e4,NA,NA,IGO
2556,Niger,2011,2011-01-01,436,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2557,Niger,2012,2012-01-01,436,1.0,IOM,NA,1.0,1.0,1.0,0.0,5e5,NA,NA,IGO
2558,Niger,2013,2013-01-01,436,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2559,Niger,2014,2014-01-01,436,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2560,Nigeria,2001,2001-01-01,475,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,
2561,Nigeria,2002,2002-01-01,475,1.0,IOM,NA,1.0,1.0,1.0,0.0,NA,NA,NA,IGO
2562,Nigeria,2002,2002-01-01,475,1.0,U.S. Dept. of Justice/OPDAT/ICITAP,NA,0.0,1.0,1.0,0.0,NA,NA,NA,Government
2563,Nigeria,2002,2002-01-01,475,1.0,"ECOWAS Secretariat, Abuja",NA,0.0,1.0,1.0,0.0,NA,NA,NA,Neither
2564,Nigeria,2002,2002-01-01,475,1.0,IOM,NA,1.0,1.0,0.0,0.0,NA,NA,NA,IGO
2565,Nigeria,2002,2002-01-01,475,1.0,Individual,NA,1.0,0.0,0.0,0.0,NA,NA,NA,Individual
2566,Nigeria,2002,2002-01-01,475,1.0,"UNICEF, IOM, Sisters of Idia Renaissance, National Center for Women and Development",NA,0.0,1.0,0.0,0.0,NA,NA,NA,IGO
2567,Nigeria,2002,2002-01-01,475,1.0,"UNICEF, IOM, Sisters of May; Idia Renaissance, National Center for Women and Development",NA,1.0,1.0,0.0,0.0,NA,NA,NA,IGO
2568,Nigeria,2003,2003-01-01,475,1.0,UNICEF,NA,1.0,1.0,1.0,0.0,3e5,NA,NA,IGO
2569,Nigeria,2003,2003-01-01,475,1.0,"UNICEF, International Organization for Migration, Sisters of Mary, Idia Renaissance, National Center for Women and Development",NA,1.0,1.0,0.0,0.0,5e5,NA,NA,IGO
2570,Nigeria,2004,2004-01-01,475,1.0,IOM,NA,1.0,0.0,0.0,0.0,442e3,NA,NA,IGO
2571,Nigeria,2005,2005-01-01,475,1.0,AF/EX,Royal Pearls Foundation,1.0,1.0,0.0,0.0,5e3,NA,NA,NPO
2572,Nigeria,2005,2005-01-01,475,1.0,AF/EX,International Press Center,0.0,1.0,0.0,0.0,4e3,NA,NA,NPO
